WARNING 2026-06-20 13:07:07,098 basehttp 12092 16172 "GET /media/productos/arroz-extra-coste%C3%B1o5kg.png HTTP/1.1" 404 2683
WARNING 2026-06-20 13:07:07,139 log 12092 17132 Not Found: /media/productos/Aceite_SxYC2rM.png
WARNING 2026-06-20 13:07:07,140 basehttp 12092 17132 "GET /media/productos/Aceite_SxYC2rM.png HTTP/1.1" 404 2643
WARNING 2026-06-20 13:07:07,425 log 12092 16156 Not Found: /media/productos/Arroz_9GQbrr3.png
WARNING 2026-06-20 13:07:07,427 log 12092 16176 Not Found: /media/productos/agua-san-luis-625ml.png
WARNING 2026-06-20 13:07:07,428 log 12092 17368 Not Found: /media/productos/agua-cielo-1L.png
WARNING 2026-06-20 13:07:07,429 basehttp 12092 16156 "GET /media/productos/Arroz_9GQbrr3.png HTTP/1.1" 404 2639
WARNING 2026-06-20 13:07:07,430 basehttp 12092 17368 "GET /media/productos/agua-cielo-1L.png HTTP/1.1" 404 2639
WARNING 2026-06-20 13:07:07,430 basehttp 12092 16176 "GET /media/productos/agua-san-luis-625ml.png HTTP/1.1" 404 2663
WARNING 2026-06-20 13:07:07,428 log 12092 13592 Not Found: /media/productos/arroz-extra-costeño5kg.png
WARNING 2026-06-20 13:07:07,431 basehttp 12092 13592 "GET /media/productos/arroz-extra-coste%C3%B1o5kg.png HTTP/1.1" 404 2683
WARNING 2026-06-20 13:07:13,470 log 12092 19488 Not Found: /media/productos/Aceite_SxYC2rM.png
WARNING 2026-06-20 13:07:13,471 basehttp 12092 19488 "GET /media/productos/Aceite_SxYC2rM.png HTTP/1.1" 404 2643
WARNING 2026-07-18 09:08:22,843 log 3948 5768 Unauthorized: /api/auth/me/
WARNING 2026-07-18 09:08:22,844 basehttp 3948 5768 "GET /api/auth/me/ HTTP/1.1" 401 65
WARNING 2026-07-18 09:08:22,849 log 3948 5768 Unauthorized: /api/auth/refresh/
WARNING 2026-07-18 09:08:22,849 basehttp 3948 5768 "POST /api/auth/refresh/ HTTP/1.1" 401 44
WARNING 2026-07-18 09:08:28,470 log 3948 5768 Unauthorized: /api/auth/login/
WARNING 2026-07-18 09:08:28,470 basehttp 3948 5768 "POST /api/auth/login/ HTTP/1.1" 401 71
WARNING 2026-07-18 09:08:33,449 log 3948 5768 Unauthorized: /api/auth/login/
WARNING 2026-07-18 09:08:33,450 basehttp 3948 5768 "POST /api/auth/login/ HTTP/1.1" 401 71
WARNING 2026-07-18 09:08:39,744 log 3948 5768 Unauthorized: /api/auth/login/
WARNING 2026-07-18 09:08:39,745 basehttp 3948 5768 "POST /api/auth/login/ HTTP/1.1" 401 71
WARNING 2026-07-18 09:08:44,978 log 3948 5768 Unauthorized: /api/auth/login/
WARNING 2026-07-18 09:08:44,978 basehttp 3948 5768 "POST /api/auth/login/ HTTP/1.1" 401 71
WARNING 2026-07-18 09:08:48,279 log 3948 5768 Unauthorized: /api/auth/login/
WARNING 2026-07-18 09:08:48,280 basehttp 3948 5768 "POST /api/auth/login/ HTTP/1.1" 401 71
WARNING 2026-07-18 09:08:51,347 log 3948 5768 Unauthorized: /api/auth/login/
WARNING 2026-07-18 09:08:51,348 basehttp 3948 5768 "POST /api/auth/login/ HTTP/1.1" 401 71
